filepaths,labels,data set
train/Pug/039.jpg,Pug,train
train/Pug/040.jpg,Pug,train
train/Pug/041.jpg,Pug,train
train/Pug/042.jpg,Pug,train
train/Pug/043.jpg,Pug,train
train/Pug/044.jpg,Pug,train
train/Pug/045.jpg,Pug,train
train/Pug/046.jpg,Pug,train
train/Pug/047.jpg,Pug,train
train/Pug/048.jpg,Pug,train
train/Pug/049.jpg,Pug,train
train/Pug/050.jpg,Pug,train
train/Pug/051.jpg,Pug,train
train/Pug/052.jpg,Pug,train
train/Pug/053.jpg,Pug,train
train/Pug/054.jpg,Pug,train
train/Pug/055.jpg,Pug,train
train/Pug/056.jpg,Pug,train
train/Pug/057.jpg,Pug,train
train/Pug/058.jpg,Pug,train
train/Pug/059.jpg,Pug,train
train/Pug/060.jpg,Pug,train
train/Pug/061.jpg,Pug,train
train/Pug/062.jpg,Pug,train
train/Pug/063.jpg,Pug,train
train/Pug/064.jpg,Pug,train
train/Pug/065.jpg,Pug,train
train/Pug/066.jpg,Pug,train
train/Pug/067.jpg,Pug,train
train/Pug/068.jpg,Pug,train
train/Pug/069.jpg,Pug,train
train/Pug/070.jpg,Pug,train
train/Pug/071.jpg,Pug,train
train/Pug/072.jpg,Pug,train
train/Pug/073.jpg,Pug,train
train/Pug/074.jpg,Pug,train
train/Pug/075.jpg,Pug,train
train/Pug/076.jpg,Pug,train
train/Pug/077.jpg,Pug,train
train/Pug/078.jpg,Pug,train
train/Pug/079.jpg,Pug,train
train/Pug/080.jpg,Pug,train
train/Pug/081.jpg,Pug,train
train/Pug/082.jpg,Pug,train
train/Pug/083.jpg,Pug,train
train/Pug/084.jpg,Pug,train
train/Pug/085.jpg,Pug,train
train/Pug/086.jpg,Pug,train
train/Pug/087.jpg,Pug,train
train/Pug/088.jpg,Pug,train
train/Pug/089.jpg,Pug,train
train/Pug/090.jpg,Pug,train
train/Pug/091.jpg,Pug,train
train/Pug/092.jpg,Pug,train
train/Pug/093.jpg,Pug,train
train/Pug/094.jpg,Pug,train
train/Pug/095.jpg,Pug,train
train/Pug/096.jpg,Pug,train
train/Pug/097.jpg,Pug,train
train/Pug/098.jpg,Pug,train
train/Pug/099.jpg,Pug,train
train/Pug/100.jpg,Pug,train
train/Pug/101.jpg,Pug,train
train/Pug/102.jpg,Pug,train
train/Pug/103.jpg,Pug,train
train/Pug/104.jpg,Pug,train
train/Pug/105.jpg,Pug,train
train/Pug/106.jpg,Pug,train
train/Pug/107.jpg,Pug,train
train/Pug/108.jpg,Pug,train
train/Pug/109.jpg,Pug,train
train/Pug/110.jpg,Pug,train
train/Pug/111.jpg,Pug,train
train/Pug/112.jpg,Pug,train
train/Pug/113.jpg,Pug,train
train/Pug/114.jpg,Pug,train
train/Pug/115.jpg,Pug,train
train/Pug/116.jpg,Pug,train
train/Pug/117.jpg,Pug,train
train/Pug/118.jpg,Pug,train
train/Pug/119.jpg,Pug,train
train/Pug/120.jpg,Pug,train
train/Pug/121.jpg,Pug,train
train/Pug/122.jpg,Pug,train
train/Pug/123.jpg,Pug,train
train/Pug/124.jpg,Pug,train
train/Pug/125.jpg,Pug,train
train/Pug/126.jpg,Pug,train
train/Pug/127.jpg,Pug,train
train/Pug/128.jpg,Pug,train
train/Pug/129.jpg,Pug,train
train/Pug/130.jpg,Pug,train
train/Pug/131.jpg,Pug,train
train/Pug/132.jpg,Pug,train
train/Pug/133.jpg,Pug,train
train/Pug/134.jpg,Pug,train
train/Pug/135.jpg,Pug,train
train/Pug/136.jpg,Pug,train
train/Pug/137.jpg,Pug,train
train/Pug/138.jpg,Pug,train
train/Pug/139.jpg,Pug,train
train/Pug/140.jpg,Pug,train
train/Pug/141.jpg,Pug,train
train/Pug/142.jpg,Pug,train
train/Pug/143.jpg,Pug,train
train/Pug/144.jpg,Pug,train
train/Pug/145.jpg,Pug,train
train/Pug/146.jpg,Pug,train
train/Pug/147.jpg,Pug,train
train/Pug/148.jpg,Pug,train
train/Rhodesian/001.jpg,Rhodesian,train
train/Rhodesian/002.jpg,Rhodesian,train
train/Rhodesian/003.jpg,Rhodesian,train
train/Rhodesian/004.jpg,Rhodesian,train
train/Rhodesian/005.jpg,Rhodesian,train
train/Rhodesian/006.jpg,Rhodesian,train
train/Rhodesian/007.jpg,Rhodesian,train
train/Rhodesian/008.jpg,Rhodesian,train
train/Rhodesian/009.jpg,Rhodesian,train
train/Rhodesian/010.jpg,Rhodesian,train
train/Rhodesian/011.jpg,Rhodesian,train
train/Rhodesian/012.jpg,Rhodesian,train
train/Rhodesian/013.jpg,Rhodesian,train
train/Rhodesian/014.jpg,Rhodesian,train
train/Rhodesian/015.jpg,Rhodesian,train
train/Rhodesian/016.jpg,Rhodesian,train
train/Rhodesian/017.jpg,Rhodesian,train
train/Rhodesian/018.jpg,Rhodesian,train
train/Rhodesian/019.jpg,Rhodesian,train
train/Rhodesian/020.jpg,Rhodesian,train
train/Rhodesian/021.jpg,Rhodesian,train
train/Rhodesian/022.jpg,Rhodesian,train
train/Rhodesian/023.jpg,Rhodesian,train
train/Rhodesian/024.jpg,Rhodesian,train
train/Rhodesian/025.jpg,Rhodesian,train
train/Rhodesian/026.jpg,Rhodesian,train
train/Rhodesian/027.jpg,Rhodesian,train
train/Rhodesian/028.jpg,Rhodesian,train
train/Rhodesian/029.jpg,Rhodesian,train
train/Rhodesian/030.jpg,Rhodesian,train
train/Rhodesian/031.jpg,Rhodesian,train
train/Rhodesian/032.jpg,Rhodesian,train
train/Rhodesian/033.jpg,Rhodesian,train
train/Rhodesian/034.jpg,Rhodesian,train
train/Rhodesian/035.jpg,Rhodesian,train
train/Rhodesian/036.jpg,Rhodesian,train
train/Rhodesian/037.jpg,Rhodesian,train
train/Rhodesian/038.jpg,Rhodesian,train
train/Rhodesian/039.jpg,Rhodesian,train
train/Rhodesian/040.jpg,Rhodesian,train
train/Rhodesian/041.jpg,Rhodesian,train
train/Rhodesian/042.jpg,Rhodesian,train
train/Rhodesian/043.jpg,Rhodesian,train
train/Rhodesian/044.jpg,Rhodesian,train
train/Rhodesian/045.jpg,Rhodesian,train
train/Rhodesian/046.jpg,Rhodesian,train
train/Rhodesian/047.jpg,Rhodesian,train
train/Rhodesian/048.jpg,Rhodesian,train
train/Rhodesian/049.jpg,Rhodesian,train
train/Rhodesian/050.jpg,Rhodesian,train
train/Rhodesian/051.jpg,Rhodesian,train
train/Rhodesian/052.jpg,Rhodesian,train
train/Rhodesian/053.jpg,Rhodesian,train
train/Rhodesian/054.jpg,Rhodesian,train
train/Rhodesian/055.jpg,Rhodesian,train
train/Rhodesian/056.jpg,Rhodesian,train
train/Rhodesian/057.jpg,Rhodesian,train
train/Rhodesian/058.jpg,Rhodesian,train
train/Rhodesian/059.jpg,Rhodesian,train
train/Rhodesian/060.jpg,Rhodesian,train
train/Rhodesian/061.jpg,Rhodesian,train
train/Rhodesian/062.jpg,Rhodesian,train
train/Rhodesian/063.jpg,Rhodesian,train
train/Rhodesian/064.jpg,Rhodesian,train
train/Rhodesian/065.jpg,Rhodesian,train
train/Rhodesian/066.jpg,Rhodesian,train
train/Rhodesian/067.jpg,Rhodesian,train
train/Rhodesian/068.jpg,Rhodesian,train
train/Rhodesian/069.jpg,Rhodesian,train
train/Rhodesian/070.jpg,Rhodesian,train
train/Rhodesian/071.jpg,Rhodesian,train
train/Rhodesian/072.jpg,Rhodesian,train
train/Rhodesian/073.jpg,Rhodesian,train
train/Rhodesian/074.jpg,Rhodesian,train
train/Rhodesian/075.jpg,Rhodesian,train
train/Rhodesian/076.jpg,Rhodesian,train
train/Rhodesian/077.jpg,Rhodesian,train
train/Rhodesian/078.jpg,Rhodesian,train
train/Rhodesian/079.jpg,Rhodesian,train
train/Rhodesian/080.jpg,Rhodesian,train
train/Rhodesian/081.jpg,Rhodesian,train
train/Rhodesian/082.jpg,Rhodesian,train
train/Rhodesian/083.jpg,Rhodesian,train
train/Rhodesian/084.jpg,Rhodesian,train
train/Rhodesian/085.jpg,Rhodesian,train
train/Rhodesian/086.jpg,Rhodesian,train
train/Rhodesian/087.jpg,Rhodesian,train
train/Rhodesian/088.jpg,Rhodesian,train
train/Rhodesian/089.jpg,Rhodesian,train
train/Rhodesian/090.jpg,Rhodesian,train
train/Rhodesian/091.jpg,Rhodesian,train
train/Rhodesian/092.jpg,Rhodesian,train
train/Rhodesian/093.jpg,Rhodesian,train
train/Rhodesian/094.jpg,Rhodesian,train
train/Rhodesian/095.jpg,Rhodesian,train
train/Rhodesian/096.jpg,Rhodesian,train
train/Rhodesian/097.jpg,Rhodesian,train
train/Rhodesian/098.jpg,Rhodesian,train
train/Rhodesian/099.jpg,Rhodesian,train
train/Rhodesian/100.jpg,Rhodesian,train
train/Rhodesian/101.jpg,Rhodesian,train
train/Rhodesian/102.jpg,Rhodesian,train
train/Rhodesian/103.jpg,Rhodesian,train
train/Rhodesian/104.jpg,Rhodesian,train
train/Rhodesian/105.jpg,Rhodesian,train
train/Rhodesian/106.jpg,Rhodesian,train
train/Rhodesian/107.jpg,Rhodesian,train
train/Rhodesian/108.jpg,Rhodesian,train
train/Rhodesian/109.jpg,Rhodesian,train
train/Rhodesian/110.jpg,Rhodesian,train
train/Rhodesian/111.jpg,Rhodesian,train
train/Rhodesian/112.jpg,Rhodesian,train
train/Rhodesian/113.jpg,Rhodesian,train
train/Rhodesian/114.jpg,Rhodesian,train
train/Rhodesian/115.jpg,Rhodesian,train
train/Rhodesian/116.jpg,Rhodesian,train
train/Rhodesian/117.jpg,Rhodesian,train
train/Rhodesian/118.jpg,Rhodesian,train
train/Rhodesian/119.jpg,Rhodesian,train
train/Rhodesian/120.jpg,Rhodesian,train
train/Rhodesian/121.jpg,Rhodesian,train
train/Rhodesian/122.jpg,Rhodesian,train
train/Rhodesian/123.jpg,Rhodesian,train
train/Rhodesian/124.jpg,Rhodesian,train
train/Rhodesian/125.jpg,Rhodesian,train
train/Rottweiler/01.jpg,Rottweiler,train
train/Rottweiler/02.jpg,Rottweiler,train
train/Rottweiler/03.jpg,Rottweiler,train
train/Rottweiler/04.jpg,Rottweiler,train
train/Rottweiler/05.jpg,Rottweiler,train
train/Rottweiler/06.jpg,Rottweiler,train
train/Rottweiler/07.jpg,Rottweiler,train
train/Rottweiler/08.jpg,Rottweiler,train
train/Rottweiler/09.jpg,Rottweiler,train
train/Rottweiler/10.jpg,Rottweiler,train
train/Rottweiler/11.jpg,Rottweiler,train
train/Rottweiler/12.jpg,Rottweiler,train
train/Rottweiler/13.jpg,Rottweiler,train
train/Rottweiler/14.jpg,Rottweiler,train
train/Rottweiler/15.jpg,Rottweiler,train
train/Rottweiler/16.jpg,Rottweiler,train
train/Rottweiler/17.jpg,Rottweiler,train
train/Rottweiler/18.jpg,Rottweiler,train
train/Rottweiler/19.jpg,Rottweiler,train
train/Rottweiler/20.jpg,Rottweiler,train
train/Rottweiler/21.jpg,Rottweiler,train
train/Rottweiler/22.jpg,Rottweiler,train
train/Rottweiler/23.jpg,Rottweiler,train
train/Rottweiler/24.jpg,Rottweiler,train
train/Rottweiler/25.jpg,Rottweiler,train
train/Rottweiler/26.jpg,Rottweiler,train
train/Rottweiler/27.jpg,Rottweiler,train
train/Rottweiler/28.jpg,Rottweiler,train
train/Rottweiler/29.jpg,Rottweiler,train
train/Rottweiler/30.jpg,Rottweiler,train
train/Rottweiler/31.jpg,Rottweiler,train
train/Rottweiler/32.jpg,Rottweiler,train
train/Rottweiler/33.jpg,Rottweiler,train
train/Rottweiler/34.jpg,Rottweiler,train
train/Rottweiler/35.jpg,Rottweiler,train
train/Rottweiler/36.jpg,Rottweiler,train
train/Rottweiler/37.jpg,Rottweiler,train
train/Rottweiler/38.jpg,Rottweiler,train
train/Rottweiler/39.jpg,Rottweiler,train
train/Rottweiler/40.jpg,Rottweiler,train
train/Rottweiler/41.jpg,Rottweiler,train
train/Rottweiler/42.jpg,Rottweiler,train
train/Rottweiler/43.jpg,Rottweiler,train
train/Rottweiler/44.jpg,Rottweiler,train
train/Rottweiler/45.jpg,Rottweiler,train
train/Rottweiler/46.jpg,Rottweiler,train
train/Rottweiler/47.jpg,Rottweiler,train
train/Rottweiler/48.jpg,Rottweiler,train
train/Rottweiler/49.jpg,Rottweiler,train
train/Rottweiler/50.jpg,Rottweiler,train
train/Rottweiler/51.jpg,Rottweiler,train
train/Rottweiler/52.jpg,Rottweiler,train
train/Rottweiler/53.jpg,Rottweiler,train
train/Rottweiler/54.jpg,Rottweiler,train
train/Rottweiler/55.jpg,Rottweiler,train
train/Rottweiler/56.jpg,Rottweiler,train
train/Rottweiler/57.jpg,Rottweiler,train
train/Rottweiler/58.jpg,Rottweiler,train
train/Rottweiler/59.jpg,Rottweiler,train
train/Rottweiler/60.jpg,Rottweiler,train
train/Rottweiler/61.jpg,Rottweiler,train
train/Rottweiler/62.jpg,Rottweiler,train
train/Rottweiler/63.jpg,Rottweiler,train
train/Rottweiler/64.jpg,Rottweiler,train
train/Rottweiler/65.jpg,Rottweiler,train
train/Rottweiler/66.jpg,Rottweiler,train
train/Rottweiler/67.jpg,Rottweiler,train
train/Rottweiler/68.jpg,Rottweiler,train
train/Rottweiler/69.jpg,Rottweiler,train
train/Rottweiler/70.jpg,Rottweiler,train
train/Rottweiler/71.jpg,Rottweiler,train
train/Rottweiler/72.jpg,Rottweiler,train
train/Rottweiler/73.jpg,Rottweiler,train
train/Rottweiler/74.jpg,Rottweiler,train
train/Rottweiler/75.jpg,Rottweiler,train
train/Rottweiler/76.jpg,Rottweiler,train
train/Rottweiler/77.jpg,Rottweiler,train
train/Rottweiler/78.jpg,Rottweiler,train
train/Rottweiler/79.jpg,Rottweiler,train
train/Rottweiler/80.jpg,Rottweiler,train
train/Rottweiler/81.jpg,Rottweiler,train
train/Rottweiler/82.jpg,Rottweiler,train
train/Rottweiler/83.jpg,Rottweiler,train
train/Rottweiler/84.jpg,Rottweiler,train
train/Rottweiler/85.jpg,Rottweiler,train
train/Rottweiler/86.jpg,Rottweiler,train
train/Rottweiler/87.jpg,Rottweiler,train
train/Rottweiler/88.jpg,Rottweiler,train
train/Rottweiler/89.jpg,Rottweiler,train
train/Rottweiler/90.jpg,Rottweiler,train
train/Rottweiler/91.jpg,Rottweiler,train
train/Rottweiler/92.jpg,Rottweiler,train
train/Rottweiler/93.jpg,Rottweiler,train
train/Rottweiler/94.jpg,Rottweiler,train
train/Rottweiler/95.jpg,Rottweiler,train
train/Rottweiler/96.jpg,Rottweiler,train
train/Rottweiler/97.jpg,Rottweiler,train
train/Rottweiler/98.jpg,Rottweiler,train
train/Saint Bernard/01.jpg,Saint Bernard,train
train/Saint Bernard/02.jpg,Saint Bernard,train
train/Saint Bernard/03.jpg,Saint Bernard,train
train/Saint Bernard/04.jpg,Saint Bernard,train
train/Saint Bernard/05.jpg,Saint Bernard,train
train/Saint Bernard/06.jpg,Saint Bernard,train
train/Saint Bernard/07.jpg,Saint Bernard,train
train/Saint Bernard/08.jpg,Saint Bernard,train
train/Saint Bernard/09.jpg,Saint Bernard,train
train/Saint Bernard/10.jpg,Saint Bernard,train
train/Saint Bernard/11.jpg,Saint Bernard,train
train/Saint Bernard/12.jpg,Saint Bernard,train
train/Saint Bernard/13.jpg,Saint Bernard,train
train/Saint Bernard/14.jpg,Saint Bernard,train
train/Saint Bernard/15.jpg,Saint Bernard,train
train/Saint Bernard/16.jpg,Saint Bernard,train
train/Saint Bernard/17.jpg,Saint Bernard,train
train/Saint Bernard/18.jpg,Saint Bernard,train
train/Saint Bernard/19.jpg,Saint Bernard,train
train/Saint Bernard/20.jpg,Saint Bernard,train
train/Saint Bernard/21.jpg,Saint Bernard,train
train/Saint Bernard/22.jpg,Saint Bernard,train
train/Saint Bernard/23.jpg,Saint Bernard,train
train/Saint Bernard/24.jpg,Saint Bernard,train
train/Saint Bernard/25.jpg,Saint Bernard,train
train/Saint Bernard/26.jpg,Saint Bernard,train
train/Saint Bernard/27.jpg,Saint Bernard,train
train/Saint Bernard/28.jpg,Saint Bernard,train
train/Saint Bernard/29.jpg,Saint Bernard,train
train/Saint Bernard/30.jpg,Saint Bernard,train
train/Saint Bernard/31.jpg,Saint Bernard,train
train/Saint Bernard/32.jpg,Saint Bernard,train
train/Saint Bernard/33.jpg,Saint Bernard,train
train/Saint Bernard/34.jpg,Saint Bernard,train
train/Saint Bernard/35.jpg,Saint Bernard,train
train/Saint Bernard/36.jpg,Saint Bernard,train
train/Saint Bernard/37.jpg,Saint Bernard,train
train/Saint Bernard/38.jpg,Saint Bernard,train
train/Saint Bernard/39.jpg,Saint Bernard,train
train/Saint Bernard/40.jpg,Saint Bernard,train
train/Saint Bernard/41.jpg,Saint Bernard,train
train/Saint Bernard/42.jpg,Saint Bernard,train
train/Saint Bernard/43.jpg,Saint Bernard,train
train/Saint Bernard/44.jpg,Saint Bernard,train
train/Saint Bernard/45.jpg,Saint Bernard,train
train/Saint Bernard/46.jpg,Saint Bernard,train
train/Saint Bernard/47.jpg,Saint Bernard,train
train/Saint Bernard/48.jpg,Saint Bernard,train
train/Saint Bernard/49.jpg,Saint Bernard,train
train/Saint Bernard/50.jpg,Saint Bernard,train
train/Saint Bernard/51.jpg,Saint Bernard,train
train/Saint Bernard/52.jpg,Saint Bernard,train
train/Saint Bernard/53.jpg,Saint Bernard,train
train/Saint Bernard/54.jpg,Saint Bernard,train
train/Saint Bernard/55.jpg,Saint Bernard,train
train/Saint Bernard/56.jpg,Saint Bernard,train
train/Saint Bernard/57.jpg,Saint Bernard,train
train/Saint Bernard/58.jpg,Saint Bernard,train
train/Saint Bernard/59.jpg,Saint Bernard,train
train/Saint Bernard/60.jpg,Saint Bernard,train
train/Saint Bernard/61.jpg,Saint Bernard,train
train/Saint Bernard/62.jpg,Saint Bernard,train
train/Saint Bernard/63.jpg,Saint Bernard,train
train/Saint Bernard/64.jpg,Saint Bernard,train
train/Saint Bernard/65.jpg,Saint Bernard,train
train/Saint Bernard/66.jpg,Saint Bernard,train
train/Saint Bernard/67.jpg,Saint Bernard,train
train/Saint Bernard/68.jpg,Saint Bernard,train
train/Saint Bernard/69.jpg,Saint Bernard,train
train/Saint Bernard/70.jpg,Saint Bernard,train
train/Saint Bernard/71.jpg,Saint Bernard,train
train/Saint Bernard/72.jpg,Saint Bernard,train
train/Saint Bernard/73.jpg,Saint Bernard,train
train/Saint Bernard/74.jpg,Saint Bernard,train
train/Saint Bernard/75.jpg,Saint Bernard,train
train/Saint Bernard/76.jpg,Saint Bernard,train
train/Saint Bernard/77.jpg,Saint Bernard,train
train/Saint Bernard/78.jpg,Saint Bernard,train
train/Schnauzer/001.jpg,Schnauzer,train
train/Schnauzer/002.jpg,Schnauzer,train
train/Schnauzer/003.jpg,Schnauzer,train
train/Schnauzer/004.jpg,Schnauzer,train
train/Schnauzer/005.jpg,Schnauzer,train
train/Schnauzer/006.jpg,Schnauzer,train
train/Schnauzer/007.jpg,Schnauzer,train
train/Schnauzer/008.jpg,Schnauzer,train
train/Schnauzer/009.jpg,Schnauzer,train
train/Schnauzer/010.jpg,Schnauzer,train
train/Schnauzer/011.jpg,Schnauzer,train
train/Schnauzer/012.jpg,Schnauzer,train
train/Schnauzer/013.jpg,Schnauzer,train
train/Schnauzer/014.jpg,Schnauzer,train
train/Schnauzer/015.jpg,Schnauzer,train
train/Schnauzer/016.jpg,Schnauzer,train
train/Schnauzer/017.jpg,Schnauzer,train
train/Schnauzer/018.jpg,Schnauzer,train
train/Schnauzer/019.jpg,Schnauzer,train
train/Schnauzer/020.jpg,Schnauzer,train
train/Schnauzer/021.jpg,Schnauzer,train
train/Schnauzer/022.jpg,Schnauzer,train
train/Schnauzer/023.jpg,Schnauzer,train
train/Schnauzer/024.jpg,Schnauzer,train
train/Schnauzer/025.jpg,Schnauzer,train
train/Schnauzer/026.jpg,Schnauzer,train
train/Schnauzer/027.jpg,Schnauzer,train
train/Schnauzer/028.jpg,Schnauzer,train
train/Schnauzer/029.jpg,Schnauzer,train
train/Schnauzer/030.jpg,Schnauzer,train
train/Schnauzer/031.jpg,Schnauzer,train
train/Schnauzer/032.jpg,Schnauzer,train
train/Schnauzer/033.jpg,Schnauzer,train
train/Schnauzer/034.jpg,Schnauzer,train
train/Schnauzer/035.jpg,Schnauzer,train
train/Schnauzer/036.jpg,Schnauzer,train
train/Schnauzer/037.jpg,Schnauzer,train
train/Schnauzer/038.jpg,Schnauzer,train
train/Schnauzer/039.jpg,Schnauzer,train
train/Schnauzer/040.jpg,Schnauzer,train
train/Schnauzer/041.jpg,Schnauzer,train
train/Schnauzer/042.jpg,Schnauzer,train
train/Schnauzer/043.jpg,Schnauzer,train
train/Schnauzer/044.jpg,Schnauzer,train
train/Schnauzer/045.jpg,Schnauzer,train
train/Schnauzer/046.jpg,Schnauzer,train
train/Schnauzer/047.jpg,Schnauzer,train
train/Schnauzer/048.jpg,Schnauzer,train
train/Schnauzer/049.jpg,Schnauzer,train
train/Schnauzer/050.jpg,Schnauzer,train
train/Schnauzer/051.jpg,Schnauzer,train
train/Schnauzer/052.jpg,Schnauzer,train
train/Schnauzer/053.jpg,Schnauzer,train
train/Schnauzer/054.jpg,Schnauzer,train
train/Schnauzer/055.jpg,Schnauzer,train
train/Schnauzer/056.jpg,Schnauzer,train
train/Schnauzer/057.jpg,Schnauzer,train
train/Schnauzer/058.jpg,Schnauzer,train
train/Schnauzer/059.jpg,Schnauzer,train
train/Schnauzer/060.jpg,Schnauzer,train
train/Schnauzer/061.jpg,Schnauzer,train
train/Schnauzer/062.jpg,Schnauzer,train
train/Schnauzer/063.jpg,Schnauzer,train
train/Schnauzer/064.jpg,Schnauzer,train
train/Schnauzer/065.jpg,Schnauzer,train
train/Schnauzer/066.jpg,Schnauzer,train
train/Schnauzer/067.jpg,Schnauzer,train
train/Schnauzer/068.jpg,Schnauzer,train
train/Schnauzer/069.jpg,Schnauzer,train
train/Schnauzer/070.jpg,Schnauzer,train
train/Schnauzer/071.jpg,Schnauzer,train
train/Schnauzer/072.jpg,Schnauzer,train
train/Schnauzer/073.jpg,Schnauzer,train
train/Schnauzer/074.jpg,Schnauzer,train
train/Schnauzer/075.jpg,Schnauzer,train
train/Schnauzer/076.jpg,Schnauzer,train
train/Schnauzer/077.jpg,Schnauzer,train
train/Schnauzer/078.jpg,Schnauzer,train
train/Schnauzer/079.jpg,Schnauzer,train
train/Schnauzer/080.jpg,Schnauzer,train
train/Schnauzer/081.jpg,Schnauzer,train
train/Schnauzer/082.jpg,Schnauzer,train
train/Schnauzer/083.jpg,Schnauzer,train
train/Schnauzer/084.jpg,Schnauzer,train
train/Schnauzer/085.jpg,Schnauzer,train
train/Schnauzer/086.jpg,Schnauzer,train
train/Schnauzer/087.jpg,Schnauzer,train
train/Schnauzer/088.jpg,Schnauzer,train
train/Schnauzer/089.jpg,Schnauzer,train
train/Schnauzer/090.jpg,Schnauzer,train
train/Schnauzer/091.jpg,Schnauzer,train
train/Schnauzer/092.jpg,Schnauzer,train
train/Schnauzer/093.jpg,Schnauzer,train
train/Schnauzer/094.jpg,Schnauzer,train
train/Schnauzer/095.jpg,Schnauzer,train
train/Schnauzer/096.jpg,Schnauzer,train
train/Schnauzer/097.jpg,Schnauzer,train
train/Schnauzer/098.jpg,Schnauzer,train
train/Schnauzer/099.jpg,Schnauzer,train
train/Schnauzer/100.jpg,Schnauzer,train
train/Schnauzer/101.jpg,Schnauzer,train
train/Schnauzer/102.jpg,Schnauzer,train
train/Schnauzer/103.jpg,Schnauzer,train
train/Schnauzer/104.jpg,Schnauzer,train
train/Schnauzer/105.jpg,Schnauzer,train
train/Schnauzer/106.jpg,Schnauzer,train
train/Schnauzer/107.jpg,Schnauzer,train
train/Schnauzer/108.jpg,Schnauzer,train
train/Schnauzer/109.jpg,Schnauzer,train
train/Schnauzer/110.jpg,Schnauzer,train
train/Schnauzer/111.jpg,Schnauzer,train
train/Schnauzer/112.jpg,Schnauzer,train
train/Schnauzer/113.jpg,Schnauzer,train
train/Schnauzer/114.jpg,Schnauzer,train
train/Schnauzer/115.jpg,Schnauzer,train
train/Schnauzer/116.jpg,Schnauzer,train
train/Scotch Terrier/001.jpg,Scotch Terrier,train
train/Scotch Terrier/002.jpg,Scotch Terrier,train
train/Scotch Terrier/003.jpg,Scotch Terrier,train
train/Scotch Terrier/004.jpg,Scotch Terrier,train
train/Scotch Terrier/005.jpg,Scotch Terrier,train
train/Scotch Terrier/006.jpg,Scotch Terrier,train
train/Scotch Terrier/007.jpg,Scotch Terrier,train
train/Scotch Terrier/008.jpg,Scotch Terrier,train
train/Scotch Terrier/009.jpg,Scotch Terrier,train
train/Scotch Terrier/010.jpg,Scotch Terrier,train
train/Scotch Terrier/011.jpg,Scotch Terrier,train
train/Scotch Terrier/012.jpg,Scotch Terrier,train
train/Scotch Terrier/013.jpg,Scotch Terrier,train
train/Scotch Terrier/014.jpg,Scotch Terrier,train
train/Scotch Terrier/015.jpg,Scotch Terrier,train
train/Scotch Terrier/016.jpg,Scotch Terrier,train
train/Scotch Terrier/017.jpg,Scotch Terrier,train
train/Scotch Terrier/018.jpg,Scotch Terrier,train
train/Scotch Terrier/019.jpg,Scotch Terrier,train
train/Scotch Terrier/020.jpg,Scotch Terrier,train
train/Scotch Terrier/021.jpg,Scotch Terrier,train
train/Scotch Terrier/022.jpg,Scotch Terrier,train
train/Scotch Terrier/023.jpg,Scotch Terrier,train
train/Scotch Terrier/024.jpg,Scotch Terrier,train
train/Scotch Terrier/025.jpg,Scotch Terrier,train
train/Scotch Terrier/026.jpg,Scotch Terrier,train
train/Scotch Terrier/027.jpg,Scotch Terrier,train
train/Scotch Terrier/028.jpg,Scotch Terrier,train
train/Scotch Terrier/029.jpg,Scotch Terrier,train
train/Scotch Terrier/030.jpg,Scotch Terrier,train
train/Scotch Terrier/031.jpg,Scotch Terrier,train
train/Scotch Terrier/032.jpg,Scotch Terrier,train
train/Scotch Terrier/033.jpg,Scotch Terrier,train
train/Scotch Terrier/034.jpg,Scotch Terrier,train
train/Scotch Terrier/035.jpg,Scotch Terrier,train
train/Scotch Terrier/036.jpg,Scotch Terrier,train
train/Scotch Terrier/037.jpg,Scotch Terrier,train
train/Scotch Terrier/038.jpg,Scotch Terrier,train
train/Scotch Terrier/039.jpg,Scotch Terrier,train
train/Scotch Terrier/040.jpg,Scotch Terrier,train
train/Scotch Terrier/041.jpg,Scotch Terrier,train
train/Scotch Terrier/042.jpg,Scotch Terrier,train
train/Scotch Terrier/043.jpg,Scotch Terrier,train
train/Scotch Terrier/044.jpg,Scotch Terrier,train
train/Scotch Terrier/045.jpg,Scotch Terrier,train
train/Scotch Terrier/046.jpg,Scotch Terrier,train
train/Scotch Terrier/047.jpg,Scotch Terrier,train
train/Scotch Terrier/048.jpg,Scotch Terrier,train
train/Scotch Terrier/049.jpg,Scotch Terrier,train
train/Scotch Terrier/050.jpg,Scotch Terrier,train
train/Scotch Terrier/051.jpg,Scotch Terrier,train
train/Scotch Terrier/052.jpg,Scotch Terrier,train
train/Scotch Terrier/053.jpg,Scotch Terrier,train
train/Scotch Terrier/054.jpg,Scotch Terrier,train
train/Scotch Terrier/055.jpg,Scotch Terrier,train
train/Scotch Terrier/056.jpg,Scotch Terrier,train
train/Scotch Terrier/057.jpg,Scotch Terrier,train
train/Scotch Terrier/058.jpg,Scotch Terrier,train
train/Scotch Terrier/059.jpg,Scotch Terrier,train
train/Scotch Terrier/060.jpg,Scotch Terrier,train
train/Scotch Terrier/061.jpg,Scotch Terrier,train
train/Scotch Terrier/062.jpg,Scotch Terrier,train
train/Scotch Terrier/063.jpg,Scotch Terrier,train
train/Scotch Terrier/064.jpg,Scotch Terrier,train
train/Scotch Terrier/065.jpg,Scotch Terrier,train
